split,class,file_name,file_path,phash
train,Acral_Lentiginous_Melanoma,images-3_jpeg.rf.ebf1d6f1e675dfa0d39f2257736531bc.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\images-3_jpeg.rf.ebf1d6f1e675dfa0d39f2257736531bc.jpg,80403fb47f37d23c
train,Acral_Lentiginous_Melanoma,Nail-apparatus-lentigo-in-an-adult_Q320_jpg.rf.1ad858d5f7c92b329deffac49b34c4d1.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Nail-apparatus-lentigo-in-an-adult_Q320_jpg.rf.1ad858d5f7c92b329deffac49b34c4d1.jpg,af0e507c57545754
train,Acral_Lentiginous_Melanoma,Nail-apparatus-lentigo-in-an-adult_Q320_jpg.rf.6ebd65828d989753b7c4b0c06c7f6358.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Nail-apparatus-lentigo-in-an-adult_Q320_jpg.rf.6ebd65828d989753b7c4b0c06c7f6358.jpg,ffaa50b542844af5
train,Acral_Lentiginous_Melanoma,nail-melanoma-2-300x180_jpg.rf.4237689a19295abc7320a279a4b298ce.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\nail-melanoma-2-300x180_jpg.rf.4237689a19295abc7320a279a4b298ce.jpg,976c7171616a7662
train,Acral_Lentiginous_Melanoma,nail-melanoma-2-300x180_jpg.rf.a96c7a57e883bf173a9119a2b7895a49.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\nail-melanoma-2-300x180_jpg.rf.a96c7a57e883bf173a9119a2b7895a49.jpg,c3963dc136c11dce
train,Acral_Lentiginous_Melanoma,p-1-womans-story-shows-why-you-should-never-ignore-black-line-on-your-nail-1506429403_jpg.rf.5132c5b76fc63ee817884973ddd0d005.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\p-1-womans-story-shows-why-you-should-never-ignore-black-line-on-your-nail-1506429403_jpg.rf.5132c5b76fc63ee817884973ddd0d005.jpg,95873b58ca4a4e6b
train,Acral_Lentiginous_Melanoma,p-1-womans-story-shows-why-you-should-never-ignore-black-line-on-your-nail-1506429403_jpg.rf.7183adb8f5934f917fab4e14667c4bb0.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\p-1-womans-story-shows-why-you-should-never-ignore-black-line-on-your-nail-1506429403_jpg.rf.7183adb8f5934f917fab4e14667c4bb0.jpg,88af57107a68ddc6
train,Acral_Lentiginous_Melanoma,prf_11_18_11_jpg.rf.77b26521101f27faefc2351f392643ea.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\prf_11_18_11_jpg.rf.77b26521101f27faefc2351f392643ea.jpg,bb644c9bb3644d92
train,Acral_Lentiginous_Melanoma,prf_11_18_11_jpg.rf.cf147deddc7702fe79de0bb9a54f704b.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\prf_11_18_11_jpg.rf.cf147deddc7702fe79de0bb9a54f704b.jpg,9d85767acbc24c4c
train,Acral_Lentiginous_Melanoma,Pseudo-Hutchinsons-sign-with-homogeneous-brownish-and-grayish-longitudinal-bands-and_png.rf.50538135841a0230e1235b53ec99c0c5.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Pseudo-Hutchinsons-sign-with-homogeneous-brownish-and-grayish-longitudinal-bands-and_png.rf.50538135841a0230e1235b53ec99c0c5.jpg,d43f22956fc16dc0
train,Acral_Lentiginous_Melanoma,Pseudo-Hutchinsons-sign-with-homogeneous-brownish-and-grayish-longitudinal-bands-and_png.rf.e79eb4007048e6ed3c2ad743a4b8324f.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Pseudo-Hutchinsons-sign-with-homogeneous-brownish-and-grayish-longitudinal-bands-and_png.rf.e79eb4007048e6ed3c2ad743a4b8324f.jpg,81ca6f957a373834
train,Acral_Lentiginous_Melanoma,Pseudo-Hutchinsons-sign-with-homogeneous-brownish-and-grayish-longitudinal-bands-and_png.rf.eb4013b27bed39c30627ff291d356011.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Pseudo-Hutchinsons-sign-with-homogeneous-brownish-and-grayish-longitudinal-bands-and_png.rf.eb4013b27bed39c30627ff291d356011.jpg,c2973d382dc83ee8
train,Acral_Lentiginous_Melanoma,RB-Tiny-Red-Lines_jpg.rf.2b83f979a518747791c04cb591535176.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\RB-Tiny-Red-Lines_jpg.rf.2b83f979a518747791c04cb591535176.jpg,95305a32c76e6d4e
train,Acral_Lentiginous_Melanoma,RB-Tiny-Red-Lines_jpg.rf.680472f52d5adf5a1d4193be5b7e4b30.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\RB-Tiny-Red-Lines_jpg.rf.680472f52d5adf5a1d4193be5b7e4b30.jpg,c2656d6d963266d2
train,Acral_Lentiginous_Melanoma,RB-Tiny-Red-Lines_jpg.rf.8bf867d594a337fadb6dfef4a9b9bf0d.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\RB-Tiny-Red-Lines_jpg.rf.8bf867d594a337fadb6dfef4a9b9bf0d.jpg,d07f2fa165905ad8
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-6-57-22-PM_png.rf.c6ddbb3ca1ef3a9137645c8c21712bb9.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-6-57-22-PM_png.rf.c6ddbb3ca1ef3a9137645c8c21712bb9.jpg,90234e5e407f6b6b
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-6-57-22-PM_png.rf.ec6e992690d1addee83ca314a263ed66.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-6-57-22-PM_png.rf.ec6e992690d1addee83ca314a263ed66.jpg,912e4e6cce6c4e6c
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-6-57-44-PM_png.rf.14620009abfa1fd4bf1357afa02104ed.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-6-57-44-PM_png.rf.14620009abfa1fd4bf1357afa02104ed.jpg,d4df6b6065d06362
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-6-57-44-PM_png.rf.daa45ff36593d9ad355db22b40be353a.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-6-57-44-PM_png.rf.daa45ff36593d9ad355db22b40be353a.jpg,87e57d94323266ca
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-6-58-00-PM_png.rf.a58b88ffc29670a9925e1e7c89abb947.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-6-58-00-PM_png.rf.a58b88ffc29670a9925e1e7c89abb947.jpg,c0b55783c98d5b9c
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-6-58-00-PM_png.rf.cea9be0659da8b9e6e36d4ee8e066d20.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-6-58-00-PM_png.rf.cea9be0659da8b9e6e36d4ee8e066d20.jpg,d52a0a4d6966ce7a
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-6-58-09-PM_png.rf.71db003b5c5201114277b6c29b212b12.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-6-58-09-PM_png.rf.71db003b5c5201114277b6c29b212b12.jpg,f4ff01080f281f3f
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-6-58-19-PM_png.rf.9cddffff309be9e3f7890509edb9bb07.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-6-58-19-PM_png.rf.9cddffff309be9e3f7890509edb9bb07.jpg,d528635a74c3d87a
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-6-58-19-PM_png.rf.fdfebd7de58d45f45cd22c526cbef1dc.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-6-58-19-PM_png.rf.fdfebd7de58d45f45cd22c526cbef1dc.jpg,b46b491705353f1b
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-6-58-26-PM_png.rf.3d0e902c8ee1e42b7b2c0da71f8f995d.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-6-58-26-PM_png.rf.3d0e902c8ee1e42b7b2c0da71f8f995d.jpg,953f5e9560954a95
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-6-58-26-PM_png.rf.a515edb93b93f88e416f098c2b6838cc.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-6-58-26-PM_png.rf.a515edb93b93f88e416f098c2b6838cc.jpg,c59516831a957bd6
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-6-58-46-PM_png.rf.242f369d5b372c5fc416c980201f6bbb.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-6-58-46-PM_png.rf.242f369d5b372c5fc416c980201f6bbb.jpg,c5c81e954a1c3fce
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-6-58-46-PM_png.rf.a8a250abe6e60e4f778c110d2f81889a.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-6-58-46-PM_png.rf.a8a250abe6e60e4f778c110d2f81889a.jpg,843c677338666d6c
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-6-58-46-PM_png.rf.d6692f9e39da9fc76a78693507b4ec3e.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-6-58-46-PM_png.rf.d6692f9e39da9fc76a78693507b4ec3e.jpg,9597668576947a4a
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-6-58-51-PM_png.rf.5ab786f6b512875343c5b0b019e96528.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-6-58-51-PM_png.rf.5ab786f6b512875343c5b0b019e96528.jpg,c07f17281c275aaf
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-6-58-51-PM_png.rf.8588ece81a822f421b85e6ef95ea4f13.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-6-58-51-PM_png.rf.8588ece81a822f421b85e6ef95ea4f13.jpg,c07a43c00f5737cf
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-6-59-08-PM_png.rf.64f237491806a842d0ebbe86ffedb507.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-6-59-08-PM_png.rf.64f237491806a842d0ebbe86ffedb507.jpg,81ad3e953e42e17a
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-6-59-08-PM_png.rf.83fa46b93854548da5075ba88bd8e0d5.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-6-59-08-PM_png.rf.83fa46b93854548da5075ba88bd8e0d5.jpg,857e6b7860612767
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-6-59-08-PM_png.rf.b2f2d0bda362ef2a2638deb53e566868.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-6-59-08-PM_png.rf.b2f2d0bda362ef2a2638deb53e566868.jpg,d0d02fc035c36f4f
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-6-59-24-PM_png.rf.0c20339ea5e37c2a34d6635fb7465544.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-6-59-24-PM_png.rf.0c20339ea5e37c2a34d6635fb7465544.jpg,843f5b684b684b7a
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-6-59-24-PM_png.rf.8dc6dd45b3c84afe2c4f3af14c85edce.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-6-59-24-PM_png.rf.8dc6dd45b3c84afe2c4f3af14c85edce.jpg,d59520952fca9f68
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-6-59-38-PM_png.rf.8ba9300877e1784e2a3571659bafe133.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-6-59-38-PM_png.rf.8ba9300877e1784e2a3571659bafe133.jpg,85d740824a8f5f9f
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-6-59-38-PM_png.rf.b683857fd2f4957223a89992ef8670b7.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-6-59-38-PM_png.rf.b683857fd2f4957223a89992ef8670b7.jpg,95aa427d43751f68
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-6-59-38-PM_png.rf.bf41e1f0d6743b1af2a2360812cc8bd8.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-6-59-38-PM_png.rf.bf41e1f0d6743b1af2a2360812cc8bd8.jpg,c0bb0b801fb11fb7
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-6-59-48-PM_png.rf.66049a85053fb2a45d401a342ff99c77.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-6-59-48-PM_png.rf.66049a85053fb2a45d401a342ff99c77.jpg,95e5d5a5ca954992
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-6-59-48-PM_png.rf.e69bffe0a7bc7ed69d2cf5edbb2dcf26.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-6-59-48-PM_png.rf.e69bffe0a7bc7ed69d2cf5edbb2dcf26.jpg,f4bf15141e0a1b1f
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-7-00-05-PM_png.rf.7b10565b51ee6cb2cfdce7c62db3d4eb.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-7-00-05-PM_png.rf.7b10565b51ee6cb2cfdce7c62db3d4eb.jpg,f51fd03a421a0f3b
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-7-00-05-PM_png.rf.97520614583286868b8981fa99ed1d3e.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-7-00-05-PM_png.rf.97520614583286868b8981fa99ed1d3e.jpg,b0fdc565139a0b8b
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-7-00-57-PM_png.rf.6f6c4ca5497d9cfae7b6ea37745f5664.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-7-00-57-PM_png.rf.6f6c4ca5497d9cfae7b6ea37745f5664.jpg,c09049785f7c7f68
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-7-00-57-PM_png.rf.bbb74e2dba347f667f673827ac9211a9.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-7-00-57-PM_png.rf.bbb74e2dba347f667f673827ac9211a9.jpg,d597429522972fca
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-7-01-06-PM_png.rf.31722a3ca621f4b11d3b12029123078e.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-7-01-06-PM_png.rf.31722a3ca621f4b11d3b12029123078e.jpg,a914717b56594a67
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-7-01-06-PM_png.rf.4a9c7c9d3429f48cada88f437478cf74.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-7-01-06-PM_png.rf.4a9c7c9d3429f48cada88f437478cf74.jpg,b05f412e0f3c4e3b
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-7-01-06-PM_png.rf.758203c6d78860b6f9894aed577735b4.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-7-01-06-PM_png.rf.758203c6d78860b6f9894aed577735b4.jpg,d5ead2c70a52487b
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-7-01-17-PM_png.rf.065a88659d49bfd645a7cc8eeaa30ef6.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-7-01-17-PM_png.rf.065a88659d49bfd645a7cc8eeaa30ef6.jpg,d5190a932beea5e8
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-7-01-17-PM_png.rf.27d29550d4afa598085df6e3a222f226.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-7-01-17-PM_png.rf.27d29550d4afa598085df6e3a222f226.jpg,85c27a271b2f1b35
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-7-01-30-PM_png.rf.06bfce8ca0898c23caab05af6cdd9cd3.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-7-01-30-PM_png.rf.06bfce8ca0898c23caab05af6cdd9cd3.jpg,80a73c9a47b472b7
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-7-01-30-PM_png.rf.7f8e0f761ee322511de2644700a4d4c2.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-7-01-30-PM_png.rf.7f8e0f761ee322511de2644700a4d4c2.jpg,c7b8384365cf43c5
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-7-01-30-PM_png.rf.bad039f0ed6aa1042cf3cf18808fa1b4.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-7-01-30-PM_png.rf.bad039f0ed6aa1042cf3cf18808fa1b4.jpg,c4b51d86321f733c
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-7-01-38-PM_png.rf.7125cdf8190cb6d2aeed32058d287d14.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-7-01-38-PM_png.rf.7125cdf8190cb6d2aeed32058d287d14.jpg,e1572e5931622aaf
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-7-01-38-PM_png.rf.745be1fedb2848b3b90a60800f8ae414.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-7-01-38-PM_png.rf.745be1fedb2848b3b90a60800f8ae414.jpg,90d429fb75cc5a23
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-7-01-38-PM_png.rf.788e6ef1c40c0fba79afad5dc88dd75a.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-7-01-38-PM_png.rf.788e6ef1c40c0fba79afad5dc88dd75a.jpg,c03f2f1d71a26ac9
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-7-02-13-PM_png.rf.1b4430908da79116b428fc5c1a39167b.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-7-02-13-PM_png.rf.1b4430908da79116b428fc5c1a39167b.jpg,c69739182761eee2
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-7-02-13-PM_png.rf.1ecd05368cd1aa37f01ee266daa2fbc3.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-7-02-13-PM_png.rf.1ecd05368cd1aa37f01ee266daa2fbc3.jpg,956238346f9d9e61
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-7-05-43-PM_png.rf.412266322b338237d67603e98ec45d1d.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-7-05-43-PM_png.rf.412266322b338237d67603e98ec45d1d.jpg,95a16a1d3fc74439
train,Acral_Lentiginous_Melanoma,Screen-Shot-2021-11-16-at-7-05-43-PM_png.rf.a8b131cc08e9dc4f2b718215c8bb7314.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-7-05-43-PM_png.rf.a8b131cc08e9dc4f2b718215c8bb7314.jpg,817d1c6a6b6b6a0e
